X, Y, Z
0.02246094, -0.1430664, -0.8159485
0.02246094, -0.1430664, -0.8159485
0.02246094, -0.1430664, -0.8159485
0.02246094, -0.1430664, -0.8159485
0.02246094, -0.1430664, -0.8159485
0.02246094, -0.1430664, -0.8159485
0.02246094, -0.1430664, -0.8159485
0.02246094, -0.1430664, -0.8159485
0.02246094, -0.1430664, -0.8159485
0.02246094, -0.1430664, -0.8159485
0.02246094, -0.1430664, -0.8159485
0.02246094, -0.1430664, -0.8159485
0.02246094, -0.1430664, -0.8159485
0.02246094, -0.1430664, -0.8159485
0.02246094, -0.1430664, -0.8159485
0.02246094, -0.1430664, -0.8159485
0.03613281, -0.1374512, -0.945343
0.03613281, -0.1374512, -0.945343
0.03613281, -0.1374512, -0.945343
0.03613281, -0.1374512, -0.945343
0.03613281, -0.1374512, -0.945343
0.03613281, -0.1374512, -0.945343
0.03613281, -0.1374512, -0.945343
0.03613281, -0.1374512, -0.945343
0.03613281, -0.1374512, -0.945343
0.03613281, -0.1374512, -0.945343
0.03613281, -0.1374512, -0.945343
0.03613281, -0.1374512, -0.945343
0.03613281, -0.1374512, -0.945343
0.03613281, -0.1374512, -0.945343
0.03613281, -0.1374512, -0.945343
0.03613281, -0.1374512, -0.945343
0.03613281, -0.1374512, -0.945343
0.03613281, -0.1374512, -0.945343
0.03613281, -0.1374512, -0.945343
0.04345703, -0.1494141, -0.960968
0.04345703, -0.1494141, -0.960968
0.04345703, -0.1494141, -0.960968
0.04345703, -0.1494141, -0.960968
0.04345703, -0.1494141, -0.960968
0.04345703, -0.1494141, -0.960968
0.04345703, -0.1494141, -0.960968
0.04345703, -0.1494141, -0.960968
0.04345703, -0.1494141, -0.960968
0.04345703, -0.1494141, -0.960968
0.04345703, -0.1494141, -0.960968
0.04345703, -0.1494141, -0.960968
0.04345703, -0.1494141, -0.960968
0.04345703, -0.1494141, -0.960968
0.04345703, -0.1494141, -0.960968
0.04345703, -0.1494141, -0.960968
0.04345703, -0.1494141, -0.960968
0.04345703, -0.1494141, -0.960968
0.04345703, -0.1494141, -0.960968
0.04882813, -0.1513672, -0.9773254
0.04882813, -0.1513672, -0.9773254
0.04882813, -0.1513672, -0.9773254
0.04882813, -0.1513672, -0.9773254
0.04882813, -0.1513672, -0.9773254
0.04882813, -0.1513672, -0.9773254
0.04882813, -0.1513672, -0.9773254
0.04882813, -0.1513672, -0.9773254
0.04882813, -0.1513672, -0.9773254
0.04882813, -0.1513672, -0.9773254
0.04882813, -0.1513672, -0.9773254
0.04882813, -0.1513672, -0.9773254
0.04882813, -0.1513672, -0.9773254
0.04882813, -0.1513672, -0.9773254
0.04882813, -0.1513672, -0.9773254
0.04882813, -0.1513672, -0.9773254
0.04882813, -0.1513672, -0.9773254
0.04882813, -0.1513672, -0.9773254
0.04882813, -0.1513672, -0.9773254
0.04882813, -0.1513672, -0.9773254
0.04882813, -0.1513672, -0.9773254
0.04760742, -0.1408691, -0.9741517
0.04760742, -0.1408691, -0.9741517
0.04760742, -0.1408691, -0.9741517
0.04760742, -0.1408691, -0.9741517
0.04760742, -0.1408691, -0.9741517
0.04760742, -0.1408691, -0.9741517
0.04760742, -0.1408691, -0.9741517
0.04760742, -0.1408691, -0.9741517
0.04760742, -0.1408691, -0.9741517
0.04760742, -0.1408691, -0.9741517
0.04760742, -0.1408691, -0.9741517
0.04760742, -0.1408691, -0.9741517
0.04760742, -0.1408691, -0.9741517
0.04760742, -0.1408691, -0.9741517
0.04760742, -0.1408691, -0.9741517
0.04760742, -0.1408691, -0.9741517
0.04760742, -0.1408691, -0.9741517
0.04760742, -0.1408691, -0.9741517
0.04760742, -0.1408691, -0.9741517
0.04711914, -0.1447754, -0.9768372
0.04711914, -0.1447754, -0.9768372
0.04711914, -0.1447754, -0.9768372
0.04711914, -0.1447754, -0.9768372
0.04711914, -0.1447754, -0.9768372
0.04711914, -0.1447754, -0.9768372
0.04711914, -0.1447754, -0.9768372
0.04711914, -0.1447754, -0.9768372
0.04711914, -0.1447754, -0.9768372
0.04711914, -0.1447754, -0.9768372
0.04711914, -0.1447754, -0.9768372
0.04711914, -0.1447754, -0.9768372
0.04711914, -0.1447754, -0.9768372
0.04711914, -0.1447754, -0.9768372
0.04711914, -0.1447754, -0.9768372
0.04711914, -0.1447754, -0.9768372
0.04711914, -0.1447754, -0.9768372
0.04711914, -0.1447754, -0.9768372
0.04711914, -0.1447754, -0.9768372
0.04785156, -0.1459961, -0.9765931
0.04785156, -0.1459961, -0.9765931
0.04785156, -0.1459961, -0.9765931
0.04785156, -0.1459961, -0.9765931
0.04785156, -0.1459961, -0.9765931
0.04785156, -0.1459961, -0.9765931
0.04785156, -0.1459961, -0.9765931
0.04785156, -0.1459961, -0.9765931
0.04785156, -0.1459961, -0.9765931
0.04785156, -0.1459961, -0.9765931
0.04785156, -0.1459961, -0.9765931
0.04785156, -0.1459961, -0.9765931
0.04785156, -0.1459961, -0.9765931
0.04785156, -0.1459961, -0.9765931
0.04785156, -0.1459961, -0.9765931
0.04785156, -0.1459961, -0.9765931
0.04785156, -0.1459961, -0.9765931
0.04785156, -0.1459961, -0.9765931
0.04785156, -0.1459961, -0.9765931
0.04785156, -0.1459961, -0.9765931
0.04321289, -0.1525879, -0.9831848
0.04321289, -0.1525879, -0.9831848
0.04321289, -0.1525879, -0.9831848
0.04321289, -0.1525879, -0.9831848
0.04321289, -0.1525879, -0.9831848
0.04321289, -0.1525879, -0.9831848
0.04321289, -0.1525879, -0.9831848
0.04321289, -0.1525879, -0.9831848
0.04321289, -0.1525879, -0.9831848
0.04321289, -0.1525879, -0.9831848
0.04321289, -0.1525879, -0.9831848
0.04321289, -0.1525879, -0.9831848
0.04321289, -0.1525879, -0.9831848
0.04321289, -0.1525879, -0.9831848
0.04321289, -0.1525879, -0.9831848
0.04321289, -0.1525879, -0.9831848
0.04321289, -0.1525879, -0.9831848
0.04321289, -0.1525879, -0.9831848
0.04321289, -0.1525879, -0.9831848
0.04321289, -0.1525879, -0.9831848
0.04321289, -0.1525879, -0.9831848
0.05102539, -0.1479492, -0.9707337
0.05102539, -0.1479492, -0.9707337
0.05102539, -0.1479492, -0.9707337
0.05102539, -0.1479492, -0.9707337
0.05102539, -0.1479492, -0.9707337
0.05102539, -0.1479492, -0.9707337
0.05102539, -0.1479492, -0.9707337
0.05102539, -0.1479492, -0.9707337
0.05102539, -0.1479492, -0.9707337
0.05102539, -0.1479492, -0.9707337
0.05102539, -0.1479492, -0.9707337
0.05102539, -0.1479492, -0.9707337
0.05102539, -0.1479492, -0.9707337
0.05102539, -0.1479492, -0.9707337
0.05102539, -0.1479492, -0.9707337
0.05102539, -0.1479492, -0.9707337
0.05102539, -0.1479492, -0.9707337
0.05102539, -0.1479492, -0.9707337
0.05102539, -0.1479492, -0.9707337
0.04858398, -0.1447754, -0.9787903
0.04858398, -0.1447754, -0.9787903
0.04858398, -0.1447754, -0.9787903
0.04858398, -0.1447754, -0.9787903
0.04858398, -0.1447754, -0.9787903
0.04858398, -0.1447754, -0.9787903
0.04858398, -0.1447754, -0.9787903
0.04858398, -0.1447754, -0.9787903
0.04858398, -0.1447754, -0.9787903
0.04858398, -0.1447754, -0.9787903
0.04858398, -0.1447754, -0.9787903
0.04858398, -0.1447754, -0.9787903
0.04858398, -0.1447754, -0.9787903
0.04858398, -0.1447754, -0.9787903
0.04858398, -0.1447754, -0.9787903
0.04858398, -0.1447754, -0.9787903
0.04858398, -0.1447754, -0.9787903
0.04858398, -0.1447754, -0.9787903
0.04785156, -0.1472168, -0.9785462
0.04785156, -0.1472168, -0.9785462
0.04785156, -0.1472168, -0.9785462
0.04785156, -0.1472168, -0.9785462
0.04785156, -0.1472168, -0.9785462
0.04785156, -0.1472168, -0.9785462
0.04785156, -0.1472168, -0.9785462
0.04785156, -0.1472168, -0.9785462
0.04785156, -0.1472168, -0.9785462
0.04785156, -0.1472168, -0.9785462
0.04785156, -0.1472168, -0.9785462
0.04785156, -0.1472168, -0.9785462
0.04785156, -0.1472168, -0.9785462
0.04785156, -0.1472168, -0.9785462
0.02856445, -0.1550293, -0.992218
0.02856445, -0.1550293, -0.992218
0.02856445, -0.1550293, -0.992218
0.02856445, -0.1550293, -0.992218
0.02856445, -0.1550293, -0.992218
0.02856445, -0.1550293, -0.992218
0.02856445, -0.1550293, -0.992218
0.02856445, -0.1550293, -0.992218
0.02856445, -0.1550293, -0.992218
0.02856445, -0.1550293, -0.992218
0.02856445, -0.1550293, -0.992218
0.02856445, -0.1550293, -0.992218
0.02856445, -0.1550293, -0.992218
0.02856445, -0.1550293, -0.992218
0.02856445, -0.1550293, -0.992218
0.02856445, -0.1550293, -0.992218
0.06738281, -0.1835938, -1.025177
0.06738281, -0.1835938, -1.025177
0.06738281, -0.1835938, -1.025177
0.06738281, -0.1835938, -1.025177
0.06738281, -0.1835938, -1.025177
0.06738281, -0.1835938, -1.025177
0.06738281, -0.1835938, -1.025177
0.06738281, -0.1835938, -1.025177
0.06738281, -0.1835938, -1.025177
0.06738281, -0.1835938, -1.025177
0.06738281, -0.1835938, -1.025177
0.06738281, -0.1835938, -1.025177
0.06738281, -0.1835938, -1.025177
0.06738281, -0.1835938, -1.025177
0.06738281, -0.1835938, -1.025177
0.06738281, -0.1835938, -1.025177
0.06738281, -0.1835938, -1.025177
0.06738281, -0.1835938, -1.025177
