X, Y, Z
-0.1591797, 0.08227539, -0.9700012
-0.1591797, 0.08227539, -0.9700012
-0.1591797, 0.08227539, -0.9700012
-0.1591797, 0.08227539, -0.9700012
-0.1591797, 0.08227539, -0.9700012
-0.1591797, 0.08227539, -0.9700012
-0.1591797, 0.08227539, -0.9700012
-0.1591797, 0.08227539, -0.9700012
-0.1591797, 0.08227539, -0.9700012
-0.1591797, 0.08227539, -0.9700012
-0.1591797, 0.08227539, -0.9700012
-0.1591797, 0.08227539, -0.9700012
-0.1591797, 0.08227539, -0.9700012
-0.1591797, 0.08227539, -0.9700012
-0.1591797, 0.08227539, -0.9700012
-0.1591797, 0.08227539, -0.9700012
-0.08618164, 0.03076172, -1.017853
-0.08618164, 0.03076172, -1.017853
-0.08618164, 0.03076172, -1.017853
-0.08618164, 0.03076172, -1.017853
-0.08618164, 0.03076172, -1.017853
-0.08618164, 0.03076172, -1.017853
-0.08618164, 0.03076172, -1.017853
-0.08618164, 0.03076172, -1.017853
-0.08618164, 0.03076172, -1.017853
-0.08618164, 0.03076172, -1.017853
-0.08618164, 0.03076172, -1.017853
-0.08618164, 0.03076172, -1.017853
-0.08618164, 0.03076172, -1.017853
-0.08618164, 0.03076172, -1.017853
-0.08618164, 0.03076172, -1.017853
-0.08618164, 0.03076172, -1.017853
-0.08618164, 0.03076172, -1.017853
-0.08618164, 0.03076172, -1.017853
-0.08618164, 0.03076172, -1.017853
-0.08618164, 0.03076172, -1.017853
-0.0546875, 0.07299805, -0.9287415
-0.0546875, 0.07299805, -0.9287415
-0.0546875, 0.07299805, -0.9287415
-0.0546875, 0.07299805, -0.9287415
-0.0546875, 0.07299805, -0.9287415
-0.0546875, 0.07299805, -0.9287415
-0.0546875, 0.07299805, -0.9287415
-0.0546875, 0.07299805, -0.9287415
-0.0546875, 0.07299805, -0.9287415
-0.0546875, 0.07299805, -0.9287415
-0.0546875, 0.07299805, -0.9287415
-0.0546875, 0.07299805, -0.9287415
-0.0546875, 0.07299805, -0.9287415
-0.0546875, 0.07299805, -0.9287415
-0.0546875, 0.07299805, -0.9287415
-0.0546875, 0.07299805, -0.9287415
-0.0546875, 0.07299805, -0.9287415
-0.0546875, 0.07299805, -0.9287415
-0.0546875, 0.07299805, -0.9287415
-0.2810059, 0.1191406, -1.065704
-0.2810059, 0.1191406, -1.065704
-0.2810059, 0.1191406, -1.065704
-0.2810059, 0.1191406, -1.065704
-0.2810059, 0.1191406, -1.065704
-0.2810059, 0.1191406, -1.065704
-0.2810059, 0.1191406, -1.065704
-0.2810059, 0.1191406, -1.065704
-0.2810059, 0.1191406, -1.065704
-0.2810059, 0.1191406, -1.065704
-0.2810059, 0.1191406, -1.065704
