X, Y, Z
0.05541992, -0.1325684, -0.9856262
0.05541992, -0.1325684, -0.9856262
0.05541992, -0.1325684, -0.9856262
0.05541992, -0.1325684, -0.9856262
0.05541992, -0.1325684, -0.9856262
0.05419922, -0.1335449, -0.9770814
0.05419922, -0.1335449, -0.9770814
0.05419922, -0.1335449, -0.9770814
0.05419922, -0.1335449, -0.9770814
0.05419922, -0.1335449, -0.9770814
0.05419922, -0.1335449, -0.9770814
0.05419922, -0.1335449, -0.9770814
0.05419922, -0.1335449, -0.9770814
0.05419922, -0.1335449, -0.9770814
0.05419922, -0.1335449, -0.9770814
0.05419922, -0.1335449, -0.9770814
0.05419922, -0.1335449, -0.9770814
0.05419922, -0.1335449, -0.9770814
0.05419922, -0.1335449, -0.9770814
0.05419922, -0.1335449, -0.9770814
0.05419922, -0.1335449, -0.9770814
0.05419922, -0.1335449, -0.9770814
0.05419922, -0.1335449, -0.9770814
0.05419922, -0.1335449, -0.9770814
0.0559082, -0.1323242, -0.9819641
0.0559082, -0.1323242, -0.9819641
0.0559082, -0.1323242, -0.9819641
0.0559082, -0.1323242, -0.9819641
0.0559082, -0.1323242, -0.9819641
0.0559082, -0.1323242, -0.9819641
0.0559082, -0.1323242, -0.9819641
0.0559082, -0.1323242, -0.9819641
0.0559082, -0.1323242, -0.9819641
0.0559082, -0.1323242, -0.9819641
0.0559082, -0.1323242, -0.9819641
0.0559082, -0.1323242, -0.9819641
0.0559082, -0.1323242, -0.9819641
0.0559082, -0.1323242, -0.9819641
0.0559082, -0.1323242, -0.9819641
0.0559082, -0.1323242, -0.9819641
0.0546875, -0.1340332, -0.9675598
0.0546875, -0.1340332, -0.9675598
0.0546875, -0.1340332, -0.9675598
0.0546875, -0.1340332, -0.9675598
0.0546875, -0.1340332, -0.9675598
0.0546875, -0.1340332, -0.9675598
0.0546875, -0.1340332, -0.9675598
0.0546875, -0.1340332, -0.9675598
0.0546875, -0.1340332, -0.9675598
0.0546875, -0.1340332, -0.9675598
0.0546875, -0.1340332, -0.9675598
0.0546875, -0.1340332, -0.9675598
0.0546875, -0.1340332, -0.9675598
0.0546875, -0.1340332, -0.9675598
0.0546875, -0.1340332, -0.9675598
0.05639648, -0.1313477, -0.9822083
0.05639648, -0.1313477, -0.9822083
0.05639648, -0.1313477, -0.9822083
0.05639648, -0.1313477, -0.9822083
0.05639648, -0.1313477, -0.9822083
0.05639648, -0.1313477, -0.9822083
0.05639648, -0.1313477, -0.9822083
0.05639648, -0.1313477, -0.9822083
0.05639648, -0.1313477, -0.9822083
0.05639648, -0.1313477, -0.9822083
0.05639648, -0.1313477, -0.9822083
0.05639648, -0.1313477, -0.9822083
0.05639648, -0.1313477, -0.9822083
0.05639648, -0.1313477, -0.9822083
0.05639648, -0.1313477, -0.9822083
0.05639648, -0.1313477, -0.9822083
0.2006836, -0.05297851, -0.8904114
0.2006836, -0.05297851, -0.8904114
0.2006836, -0.05297851, -0.8904114
0.2006836, -0.05297851, -0.8904114
0.2006836, -0.05297851, -0.8904114
0.2006836, -0.05297851, -0.8904114
0.2006836, -0.05297851, -0.8904114
0.2006836, -0.05297851, -0.8904114
0.2006836, -0.05297851, -0.8904114
0.2006836, -0.05297851, -0.8904114
0.2006836, -0.05297851, -0.8904114
0.2006836, -0.05297851, -0.8904114
0.2006836, -0.05297851, -0.8904114
0.2006836, -0.05297851, -0.8904114
0.2006836, -0.05297851, -0.8904114
0.2006836, -0.05297851, -0.8904114
0.2006836, -0.05297851, -0.8904114
0.2006836, -0.05297851, -0.8904114
-0.04101563, -0.07983398, -0.6811829
-0.04101563, -0.07983398, -0.6811829
-0.04101563, -0.07983398, -0.6811829
-0.04101563, -0.07983398, -0.6811829
-0.04101563, -0.07983398, -0.6811829
-0.04101563, -0.07983398, -0.6811829
-0.04101563, -0.07983398, -0.6811829
-0.04101563, -0.07983398, -0.6811829
-0.04101563, -0.07983398, -0.6811829
-0.04101563, -0.07983398, -0.6811829
-0.04101563, -0.07983398, -0.6811829
-0.04101563, -0.07983398, -0.6811829
-0.04101563, -0.07983398, -0.6811829
-0.04101563, -0.07983398, -0.6811829
-0.04101563, -0.07983398, -0.6811829
-0.04101563, -0.07983398, -0.6811829
-0.04101563, -0.07983398, -0.6811829
-0.04101563, -0.07983398, -0.6811829
-0.04101563, -0.07983398, -0.6811829
-0.02734375, -0.09423828, -0.7148743
-0.02734375, -0.09423828, -0.7148743
-0.02734375, -0.09423828, -0.7148743
-0.02734375, -0.09423828, -0.7148743
-0.02734375, -0.09423828, -0.7148743
-0.02734375, -0.09423828, -0.7148743
-0.02734375, -0.09423828, -0.7148743
-0.02734375, -0.09423828, -0.7148743
-0.02734375, -0.09423828, -0.7148743
-0.02734375, -0.09423828, -0.7148743
-0.02734375, -0.09423828, -0.7148743
-0.02734375, -0.09423828, -0.7148743
-0.02734375, -0.09423828, -0.7148743
-0.02734375, -0.09423828, -0.7148743
-0.02734375, -0.09423828, -0.7148743
-0.02734375, -0.09423828, -0.7148743
-0.02734375, -0.09423828, -0.7148743
-0.02734375, -0.09423828, -0.7148743
-0.02734375, -0.09423828, -0.7148743
0.1328125, -0.001953125, -0.8703918
0.1328125, -0.001953125, -0.8703918
0.1328125, -0.001953125, -0.8703918
0.1328125, -0.001953125, -0.8703918
0.1328125, -0.001953125, -0.8703918
0.1328125, -0.001953125, -0.8703918
0.1328125, -0.001953125, -0.8703918
0.1328125, -0.001953125, -0.8703918
0.1328125, -0.001953125, -0.8703918
0.1328125, -0.001953125, -0.8703918
0.1328125, -0.001953125, -0.8703918
0.1328125, -0.001953125, -0.8703918
0.1328125, -0.001953125, -0.8703918
0.1328125, -0.001953125, -0.8703918
0.1328125, -0.001953125, -0.8703918
0.1328125, -0.001953125, -0.8703918
0.1328125, -0.001953125, -0.8703918
0.1328125, -0.001953125, -0.8703918
0.1328125, -0.001953125, -0.8703918
0.1328125, -0.001953125, -0.8703918
0.1010742, -0.2460938, -0.9629211
0.1010742, -0.2460938, -0.9629211
0.1010742, -0.2460938, -0.9629211
0.1010742, -0.2460938, -0.9629211
0.1010742, -0.2460938, -0.9629211
0.1010742, -0.2460938, -0.9629211
0.1010742, -0.2460938, -0.9629211
0.1010742, -0.2460938, -0.9629211
0.1010742, -0.2460938, -0.9629211
0.1010742, -0.2460938, -0.9629211
0.1010742, -0.2460938, -0.9629211
0.1010742, -0.2460938, -0.9629211
0.1010742, -0.2460938, -0.9629211
0.1010742, -0.2460938, -0.9629211
0.1010742, -0.2460938, -0.9629211
0.1010742, -0.2460938, -0.9629211
0.1010742, -0.2460938, -0.9629211
0.1010742, -0.2460938, -0.9629211
0.1010742, -0.2460938, -0.9629211
-0.009521484, 0.1630859, -1.147736
-0.009521484, 0.1630859, -1.147736
-0.009521484, 0.1630859, -1.147736
-0.009521484, 0.1630859, -1.147736
-0.009521484, 0.1630859, -1.147736
-0.009521484, 0.1630859, -1.147736
-0.009521484, 0.1630859, -1.147736
-0.009521484, 0.1630859, -1.147736
-0.009521484, 0.1630859, -1.147736
-0.009521484, 0.1630859, -1.147736
-0.009521484, 0.1630859, -1.147736
-0.009521484, 0.1630859, -1.147736
-0.009521484, 0.1630859, -1.147736
-0.009521484, 0.1630859, -1.147736
-0.009521484, 0.1630859, -1.147736
-0.009521484, 0.1630859, -1.147736
-0.009521484, 0.1630859, -1.147736
-0.009521484, 0.1630859, -1.147736
-0.009521484, 0.1630859, -1.147736
0.08886719, -0.2409668, -1.125031
0.08886719, -0.2409668, -1.125031
0.08886719, -0.2409668, -1.125031
0.08886719, -0.2409668, -1.125031
0.08886719, -0.2409668, -1.125031
0.08886719, -0.2409668, -1.125031
0.08886719, -0.2409668, -1.125031
0.08886719, -0.2409668, -1.125031
0.08886719, -0.2409668, -1.125031
0.08886719, -0.2409668, -1.125031
0.08886719, -0.2409668, -1.125031
0.08886719, -0.2409668, -1.125031
0.08886719, -0.2409668, -1.125031
0.08886719, -0.2409668, -1.125031
0.08886719, -0.2409668, -1.125031
0.08886719, -0.2409668, -1.125031
0.08886719, -0.2409668, -1.125031
0.08886719, -0.2409668, -1.125031
0.08886719, -0.2409668, -1.125031
0.07568359, -0.1689453, -0.9687806
0.07568359, -0.1689453, -0.9687806
0.07568359, -0.1689453, -0.9687806
0.07568359, -0.1689453, -0.9687806
0.07568359, -0.1689453, -0.9687806
0.07568359, -0.1689453, -0.9687806
0.07568359, -0.1689453, -0.9687806
0.07568359, -0.1689453, -0.9687806
0.07568359, -0.1689453, -0.9687806
0.07568359, -0.1689453, -0.9687806
0.07568359, -0.1689453, -0.9687806
0.07568359, -0.1689453, -0.9687806
0.07568359, -0.1689453, -0.9687806
0.07568359, -0.1689453, -0.9687806
0.07568359, -0.1689453, -0.9687806
0.07568359, -0.1689453, -0.9687806
0.07568359, -0.1689453, -0.9687806
0.07568359, -0.1689453, -0.9687806
0.07568359, -0.1689453, -0.9687806
0.07568359, -0.1689453, -0.9687806
0.2092285, -0.6633606, -1.026154
0.2092285, -0.6633606, -1.026154
0.2092285, -0.6633606, -1.026154
0.2092285, -0.6633606, -1.026154
0.2092285, -0.6633606, -1.026154
0.2092285, -0.6633606, -1.026154
0.2092285, -0.6633606, -1.026154
0.2092285, -0.6633606, -1.026154
0.2092285, -0.6633606, -1.026154
0.2092285, -0.6633606, -1.026154
0.2092285, -0.6633606, -1.026154
0.2092285, -0.6633606, -1.026154
0.2092285, -0.6633606, -1.026154
0.2092285, -0.6633606, -1.026154
0.2092285, -0.6633606, -1.026154
0.2092285, -0.6633606, -1.026154
0.2092285, -0.6633606, -1.026154
0.2092285, -0.6633606, -1.026154
0.2092285, -0.6633606, -1.026154
0.3459473, -0.6408997, -1.598694
0.3459473, -0.6408997, -1.598694
0.3459473, -0.6408997, -1.598694
0.3459473, -0.6408997, -1.598694
0.3459473, -0.6408997, -1.598694
0.3459473, -0.6408997, -1.598694
0.3459473, -0.6408997, -1.598694
0.3459473, -0.6408997, -1.598694
0.3459473, -0.6408997, -1.598694
0.3459473, -0.6408997, -1.598694
0.3459473, -0.6408997, -1.598694
0.3459473, -0.6408997, -1.598694
0.3459473, -0.6408997, -1.598694
0.3459473, -0.6408997, -1.598694
0.3459473, -0.6408997, -1.598694
0.3459473, -0.6408997, -1.598694
0.2321777, -0.3759766, -1.426056
0.2321777, -0.3759766, -1.426056
0.2321777, -0.3759766, -1.426056
0.2321777, -0.3759766, -1.426056
0.2321777, -0.3759766, -1.426056
0.2321777, -0.3759766, -1.426056
0.2321777, -0.3759766, -1.426056
0.2321777, -0.3759766, -1.426056
0.2321777, -0.3759766, -1.426056
0.2321777, -0.3759766, -1.426056
0.2321777, -0.3759766, -1.426056
0.3430176, -0.2966309, -1.237823
0.3430176, -0.2966309, -1.237823
0.3430176, -0.2966309, -1.237823
0.3430176, -0.2966309, -1.237823
0.3430176, -0.2966309, -1.237823
0.3430176, -0.2966309, -1.237823
0.3430176, -0.2966309, -1.237823
0.3430176, -0.2966309, -1.237823
0.3430176, -0.2966309, -1.237823
0.3430176, -0.2966309, -1.237823
0.3430176, -0.2966309, -1.237823
0.3430176, -0.2966309, -1.237823
0.1665039, -0.05664063, -0.9617004
0.1665039, -0.05664063, -0.9617004
0.1665039, -0.05664063, -0.9617004
0.1665039, -0.05664063, -0.9617004
0.1665039, -0.05664063, -0.9617004
0.1665039, -0.05664063, -0.9617004
0.1665039, -0.05664063, -0.9617004
0.1665039, -0.05664063, -0.9617004
0.1665039, -0.05664063, -0.9617004
0.1665039, -0.05664063, -0.9617004
0.1665039, -0.05664063, -0.9617004
0.1665039, -0.05664063, -0.9617004
0.1665039, -0.05664063, -0.9617004
0.0390625, -0.1750488, -0.3981934
0.0390625, -0.1750488, -0.3981934
0.0390625, -0.1750488, -0.3981934
0.0390625, -0.1750488, -0.3981934
0.0390625, -0.1750488, -0.3981934
0.0390625, -0.1750488, -0.3981934
0.0390625, -0.1750488, -0.3981934
0.0390625, -0.1750488, -0.3981934
0.0390625, -0.1750488, -0.3981934
0.0390625, -0.1750488, -0.3981934
0.0390625, -0.1750488, -0.3981934
0.0390625, -0.1750488, -0.3981934
0.0390625, -0.1750488, -0.3981934
0.0390625, -0.1750488, -0.3981934
0.0390625, -0.1750488, -0.3981934
0.01171875, -0.1538086, 0.05444336
0.01171875, -0.1538086, 0.05444336
0.01171875, -0.1538086, 0.05444336
0.01171875, -0.1538086, 0.05444336
0.01171875, -0.1538086, 0.05444336
0.01171875, -0.1538086, 0.05444336
0.01171875, -0.1538086, 0.05444336
0.01171875, -0.1538086, 0.05444336
0.01171875, -0.1538086, 0.05444336
0.01171875, -0.1538086, 0.05444336
0.01171875, -0.1538086, 0.05444336
0.01171875, -0.1538086, 0.05444336
0.01171875, -0.1538086, 0.05444336
0.01171875, -0.1538086, 0.05444336
0.01171875, -0.1538086, 0.05444336
0.01171875, -0.1538086, 0.05444336
0.01171875, -0.1538086, 0.05444336
0.06933594, 0.08520508, 0.2663574
0.06933594, 0.08520508, 0.2663574
0.06933594, 0.08520508, 0.2663574
0.06933594, 0.08520508, 0.2663574
0.06933594, 0.08520508, 0.2663574
0.06933594, 0.08520508, 0.2663574
0.06933594, 0.08520508, 0.2663574
0.06933594, 0.08520508, 0.2663574
0.06933594, 0.08520508, 0.2663574
0.06933594, 0.08520508, 0.2663574
0.06933594, 0.08520508, 0.2663574
0.06933594, 0.08520508, 0.2663574
0.06933594, 0.08520508, 0.2663574
0.06933594, 0.08520508, 0.2663574
0.01391602, -0.01611328, 0.3354492
0.01391602, -0.01611328, 0.3354492
0.01391602, -0.01611328, 0.3354492
0.01391602, -0.01611328, 0.3354492
0.01391602, -0.01611328, 0.3354492
0.01391602, -0.01611328, 0.3354492
0.01391602, -0.01611328, 0.3354492
0.01391602, -0.01611328, 0.3354492
0.01391602, -0.01611328, 0.3354492
0.01391602, -0.01611328, 0.3354492
0.01391602, -0.01611328, 0.3354492
0.01391602, -0.01611328, 0.3354492
0.01391602, -0.01611328, 0.3354492
0.01391602, -0.01611328, 0.3354492
0.01391602, -0.01611328, 0.3354492
0.01391602, -0.01611328, 0.3354492
-0.2060547, -0.3710938, 0.440918
-0.2060547, -0.3710938, 0.440918
-0.2060547, -0.3710938, 0.440918
-0.2060547, -0.3710938, 0.440918
-0.2060547, -0.3710938, 0.440918
-0.2060547, -0.3710938, 0.440918
-0.2060547, -0.3710938, 0.440918
-0.2060547, -0.3710938, 0.440918
-0.2060547, -0.3710938, 0.440918
-0.2060547, -0.3710938, 0.440918
-0.2060547, -0.3710938, 0.440918
-0.2060547, -0.3710938, 0.440918
-0.2060547, -0.3710938, 0.440918
-0.2060547, -0.3710938, 0.440918
-0.2060547, -0.3710938, 0.440918
-0.2060547, -0.3710938, 0.440918
-0.2060547, -0.3710938, 0.440918
-1.500305, -0.6081848, 0.1240234
-1.500305, -0.6081848, 0.1240234
-1.500305, -0.6081848, 0.1240234
-1.500305, -0.6081848, 0.1240234
-1.500305, -0.6081848, 0.1240234
-1.500305, -0.6081848, 0.1240234
-1.500305, -0.6081848, 0.1240234
-1.500305, -0.6081848, 0.1240234
-1.500305, -0.6081848, 0.1240234
-1.500305, -0.6081848, 0.1240234
-1.500305, -0.6081848, 0.1240234
-1.500305, -0.6081848, 0.1240234
-1.500305, -0.6081848, 0.1240234
-1.500305, -0.6081848, 0.1240234
-1.500305, -0.6081848, 0.1240234
-1.500305, -0.6081848, 0.1240234
0.5857239, 1.448029, -0.4208984
0.5857239, 1.448029, -0.4208984
0.5857239, 1.448029, -0.4208984
0.5857239, 1.448029, -0.4208984
0.5857239, 1.448029, -0.4208984
0.5857239, 1.448029, -0.4208984
0.5857239, 1.448029, -0.4208984
0.5857239, 1.448029, -0.4208984
0.5857239, 1.448029, -0.4208984
0.5857239, 1.448029, -0.4208984
0.5857239, 1.448029, -0.4208984
0.5857239, 1.448029, -0.4208984
0.5857239, 1.448029, -0.4208984
0.5857239, 1.448029, -0.4208984
0.5857239, 1.448029, -0.4208984
0.5857239, 1.448029, -0.4208984
0.8867493, 1.080841, -1.016876
0.8867493, 1.080841, -1.016876
0.8867493, 1.080841, -1.016876
0.8867493, 1.080841, -1.016876
0.8867493, 1.080841, -1.016876
0.8867493, 1.080841, -1.016876
0.8867493, 1.080841, -1.016876
0.8867493, 1.080841, -1.016876
0.8867493, 1.080841, -1.016876
0.8867493, 1.080841, -1.016876
0.8867493, 1.080841, -1.016876
0.8867493, 1.080841, -1.016876
0.8867493, 1.080841, -1.016876
0.8867493, 1.080841, -1.016876
0.8867493, 1.080841, -1.016876
0.8867493, 1.080841, -1.016876
0.8867493, 1.080841, -1.016876
0.5886536, 0.09814453, -0.3986816
0.5886536, 0.09814453, -0.3986816
0.5886536, 0.09814453, -0.3986816
0.5886536, 0.09814453, -0.3986816
0.5886536, 0.09814453, -0.3986816
0.5886536, 0.09814453, -0.3986816
0.5886536, 0.09814453, -0.3986816
0.5886536, 0.09814453, -0.3986816
0.5886536, 0.09814453, -0.3986816
0.5886536, 0.09814453, -0.3986816
0.5886536, 0.09814453, -0.3986816
0.5886536, 0.09814453, -0.3986816
0.5886536, 0.09814453, -0.3986816
0.5886536, 0.09814453, -0.3986816
0.5886536, 0.09814453, -0.3986816
0.5886536, 0.09814453, -0.3986816
0.6587219, -2.110901, -6.449646
0.6587219, -2.110901, -6.449646
0.6587219, -2.110901, -6.449646
0.6587219, -2.110901, -6.449646
0.6587219, -2.110901, -6.449646
0.6587219, -2.110901, -6.449646
0.6587219, -2.110901, -6.449646
0.6587219, -2.110901, -6.449646
0.6587219, -2.110901, -6.449646
0.6587219, -2.110901, -6.449646
0.6587219, -2.110901, -6.449646
0.6587219, -2.110901, -6.449646
0.6587219, -2.110901, -6.449646
0.6587219, -2.110901, -6.449646
0.6587219, -2.110901, -6.449646
0.6587219, -2.110901, -6.449646
0.6587219, -2.110901, -6.449646
0.6587219, -2.110901, -6.449646
-0.8371887, -0.4240722, -0.1340332
-0.8371887, -0.4240722, -0.1340332
-0.8371887, -0.4240722, -0.1340332
-0.8371887, -0.4240722, -0.1340332
-0.8371887, -0.4240722, -0.1340332
-0.8371887, -0.4240722, -0.1340332
-0.8371887, -0.4240722, -0.1340332
-0.8371887, -0.4240722, -0.1340332
-0.8371887, -0.4240722, -0.1340332
-0.8371887, -0.4240722, -0.1340332
-0.8371887, -0.4240722, -0.1340332
-0.8371887, -0.4240722, -0.1340332
-0.8371887, -0.4240722, -0.1340332
-0.8371887, -0.4240722, -0.1340332
-0.8371887, -0.4240722, -0.1340332
-0.8371887, -0.4240722, -0.1340332
-0.8371887, -0.4240722, -0.1340332
-0.09936523, -0.5556946, -1.267609
-0.09936523, -0.5556946, -1.267609
-0.09936523, -0.5556946, -1.267609
-0.09936523, -0.5556946, -1.267609
-0.09936523, -0.5556946, -1.267609
-0.09936523, -0.5556946, -1.267609
-0.09936523, -0.5556946, -1.267609
-0.09936523, -0.5556946, -1.267609
-0.09936523, -0.5556946, -1.267609
-0.09936523, -0.5556946, -1.267609
-0.09936523, -0.5556946, -1.267609
-0.09936523, -0.5556946, -1.267609
-0.09936523, -0.5556946, -1.267609
-0.09936523, -0.5556946, -1.267609
-0.09936523, -0.5556946, -1.267609
0.007080078, -0.5713196, -0.917511
0.007080078, -0.5713196, -0.917511
0.007080078, -0.5713196, -0.917511
0.007080078, -0.5713196, -0.917511
0.007080078, -0.5713196, -0.917511
0.007080078, -0.5713196, -0.917511
0.007080078, -0.5713196, -0.917511
0.007080078, -0.5713196, -0.917511
0.007080078, -0.5713196, -0.917511
0.007080078, -0.5713196, -0.917511
0.007080078, -0.5713196, -0.917511
0.007080078, -0.5713196, -0.917511
0.007080078, -0.5713196, -0.917511
0.007080078, -0.5713196, -0.917511
0.007080078, -0.5713196, -0.917511
0.007080078, -0.5713196, -0.917511
0.007080078, -0.5713196, -0.917511
0.007080078, -0.5713196, -0.917511
-0.04370117, -0.2329101, -0.9597473
-0.04370117, -0.2329101, -0.9597473
-0.04370117, -0.2329101, -0.9597473
-0.04370117, -0.2329101, -0.9597473
-0.04370117, -0.2329101, -0.9597473
-0.04370117, -0.2329101, -0.9597473
-0.04370117, -0.2329101, -0.9597473
-0.04370117, -0.2329101, -0.9597473
-0.04370117, -0.2329101, -0.9597473
-0.04370117, -0.2329101, -0.9597473
-0.04370117, -0.2329101, -0.9597473
-0.04370117, -0.2329101, -0.9597473
-0.04370117, -0.2329101, -0.9597473
-0.04370117, -0.2329101, -0.9597473
-0.04370117, -0.2329101, -0.9597473
-0.04370117, -0.2329101, -0.9597473
-0.05102539, -0.206543, -0.9399719
-0.05102539, -0.206543, -0.9399719
-0.05102539, -0.206543, -0.9399719
-0.05102539, -0.206543, -0.9399719
-0.05102539, -0.206543, -0.9399719
-0.05102539, -0.206543, -0.9399719
-0.05102539, -0.206543, -0.9399719
-0.05102539, -0.206543, -0.9399719
-0.05102539, -0.206543, -0.9399719
-0.05102539, -0.206543, -0.9399719
-0.05102539, -0.206543, -0.9399719
-0.05102539, -0.206543, -0.9399719
-0.05102539, -0.206543, -0.9399719
-0.05102539, -0.206543, -0.9399719
-0.05102539, -0.206543, -0.9399719
-0.03295898, -0.2219238, -1.008575
-0.03295898, -0.2219238, -1.008575
-0.03295898, -0.2219238, -1.008575
-0.03295898, -0.2219238, -1.008575
-0.03295898, -0.2219238, -1.008575
-0.03295898, -0.2219238, -1.008575
-0.03295898, -0.2219238, -1.008575
-0.03295898, -0.2219238, -1.008575
-0.03295898, -0.2219238, -1.008575
-0.03295898, -0.2219238, -1.008575
-0.03295898, -0.2219238, -1.008575
-0.03295898, -0.2219238, -1.008575
-0.03295898, -0.2219238, -1.008575
-0.03295898, -0.2219238, -1.008575
-0.03295898, -0.2219238, -1.008575
-0.03295898, -0.2219238, -1.008575
-0.03295898, -0.2219238, -1.008575
-0.05151367, -0.2185059, -0.9634094
-0.05151367, -0.2185059, -0.9634094
-0.05151367, -0.2185059, -0.9634094
-0.05151367, -0.2185059, -0.9634094
-0.05151367, -0.2185059, -0.9634094
-0.05151367, -0.2185059, -0.9634094
-0.05151367, -0.2185059, -0.9634094
-0.05151367, -0.2185059, -0.9634094
-0.05151367, -0.2185059, -0.9634094
-0.05151367, -0.2185059, -0.9634094
-0.05151367, -0.2185059, -0.9634094
-0.05151367, -0.2185059, -0.9634094
-0.05151367, -0.2185059, -0.9634094
-0.05151367, -0.2185059, -0.9634094
-0.05151367, -0.2185059, -0.9634094
-0.05151367, -0.2185059, -0.9634094
-0.04516602, -0.2192383, -0.9814758
-0.04516602, -0.2192383, -0.9814758
-0.04516602, -0.2192383, -0.9814758
-0.04516602, -0.2192383, -0.9814758
-0.04516602, -0.2192383, -0.9814758
-0.04516602, -0.2192383, -0.9814758
-0.04516602, -0.2192383, -0.9814758
-0.04516602, -0.2192383, -0.9814758
-0.04516602, -0.2192383, -0.9814758
-0.04516602, -0.2192383, -0.9814758
-0.04516602, -0.2192383, -0.9814758
-0.04516602, -0.2192383, -0.9814758
-0.04516602, -0.2192383, -0.9814758
-0.04516602, -0.2192383, -0.9814758
-0.04516602, -0.2192383, -0.9814758
-0.04516602, -0.2192383, -0.9814758
-0.04516602, -0.2192383, -0.9814758
-0.04516602, -0.2270508, -0.9951477
-0.04516602, -0.2270508, -0.9951477
-0.04516602, -0.2270508, -0.9951477
-0.04516602, -0.2270508, -0.9951477
-0.04516602, -0.2270508, -0.9951477
-0.04516602, -0.2270508, -0.9951477
-0.04516602, -0.2270508, -0.9951477
-0.04516602, -0.2270508, -0.9951477
-0.04516602, -0.2270508, -0.9951477
-0.04516602, -0.2270508, -0.9951477
-0.04516602, -0.2270508, -0.9951477
-0.04516602, -0.2270508, -0.9951477
-0.04516602, -0.2270508, -0.9951477
-0.04516602, -0.2270508, -0.9951477
-0.04516602, -0.2270508, -0.9951477
-0.04516602, -0.2270508, -0.9951477
-0.04516602, -0.2270508, -0.9951477
-0.05395508, -0.2043457, -0.9463195
-0.05395508, -0.2043457, -0.9463195
-0.05395508, -0.2043457, -0.9463195
-0.05395508, -0.2043457, -0.9463195
-0.05395508, -0.2043457, -0.9463195
-0.05395508, -0.2043457, -0.9463195
-0.05395508, -0.2043457, -0.9463195
-0.05395508, -0.2043457, -0.9463195
-0.05395508, -0.2043457, -0.9463195
-0.05395508, -0.2043457, -0.9463195
-0.05395508, -0.2043457, -0.9463195
-0.05395508, -0.2043457, -0.9463195
-0.05395508, -0.2043457, -0.9463195
-0.05395508, -0.2043457, -0.9463195
-0.05395508, -0.2043457, -0.9463195
-0.05395508, -0.2043457, -0.9463195
-0.05395508, -0.2043457, -0.9463195
-0.05395508, -0.2043457, -0.9463195
-0.05395508, -0.2043457, -0.9463195
-0.09448242, -0.2209473, -0.9563293
-0.09448242, -0.2209473, -0.9563293
-0.09448242, -0.2209473, -0.9563293
-0.09448242, -0.2209473, -0.9563293
-0.09448242, -0.2209473, -0.9563293
-0.09448242, -0.2209473, -0.9563293
-0.09448242, -0.2209473, -0.9563293
-0.09448242, -0.2209473, -0.9563293
-0.09448242, -0.2209473, -0.9563293
-0.09448242, -0.2209473, -0.9563293
-0.09448242, -0.2209473, -0.9563293
-0.09448242, -0.2209473, -0.9563293
-0.09448242, -0.2209473, -0.9563293
